1000085, 2784.7029574400003, orthorhombic, 7.418, 25.67, 14.624, 90.0, 90.0, 90.0
1000086, 958.9936362995439, cubic, 9.8614, 9.8614, 9.8614, 90.0, 90.0, 90.0
1000087, 926.5742167490001, cubic, 9.749, 9.749, 9.749, 90.0, 90.0, 90.0
1000088, 400.41678281345304, monoclinic, 7.585, 4.965, 11.116, 90.0, 106.96, 90.0
1000089, 394.69492774275545, monoclinic, 7.56, 4.934, 11.066, 90.0, 107.02, 90.0
1000090, 1948.1662394758982, orthorhombic, 7.4059, 12.8771, 20.4282, 90.0, 90.0, 90.0
1000091, 1240.2619834106279, tetragonal, 8.6633, 8.6633, 16.5252, 90.0, 90.0, 90.0
1000092, 5093.545522125427, monoclinic, 21.576, 7.6081, 32.865, 90.0, 109.24, 90.0
1000093, 89.065786390021, orthorhombic, 3.9041, 4.0397, 5.6473, 90.0, 90.0, 90.0
1000094, 293.8912514750195, triclinic, 7.13, 4.791, 8.825, 90.16, 102.13, 94.19
1000095, 1398.396288058, orthorhombic, 13.723, 6.314, 16.139, 90.0, 90.0, 90.0
1000096, 8539.701184000001, cubic, 20.44, 20.44, 20.44, 90.0, 90.0, 90.0
1000097, 338.25016438653, orthorhombic, 6.1791, 8.8786, 6.1655, 90.0, 90.0, 90.0
1000098, 915.899031972, orthorhombic, 18.303, 5.3122, 9.42, 90.0, 90.0, 90.0
1000099, 920.0037900960001, orthorhombic, 7.416, 13.082, 9.483, 90.0, 90.0, 90.0
